Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
17417,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15669,1000000,1,3490777
17418,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29716,100000,1,3490777
17419,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29710,100000,1,3490777
17420,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29712,100000,1,3490777
17421,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29718,100000,1,3490777
17422,2023-10-16,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29714,100000,1,3490777
17423,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16021,10000000,847,6391354
17424,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16039,10000000,847,6391354
17425,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16019,10000000,847,6391354
17426,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16035,10000000,847,6391354
17427,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16027,10000000,847,6391354
17428,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16031,10000000,847,6391354
17429,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16037,10000000,847,6391354
17430,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16033,10000000,847,6391354
17431,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16041,10000000,847,6391354
17432,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16029,10000000,847,6391354
17433,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16023,10000000,847,6391354
17434,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16025,10000000,847,6391354
17435,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16047,10000000,847,6391354
17436,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16043,10000000,847,6391354
17437,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16045,10000000,847,6391354
17438,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16569,10000000,847,6391354
17439,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16577,10000000,847,6391354
17440,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16565,10000000,847,6391354
17441,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16567,10000000,847,6391354
17442,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16573,10000000,847,6391354
17443,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16563,10000000,847,6391354
17444,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16571,10000000,847,6391354
17445,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,16575,10000000,847,6391354
17446,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1457,10000000,847,6391354
17447,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1455,10000000,847,6391354
17448,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1459,10000000,847,6391354
17449,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1453,10000000,847,6391354
17450,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1463,10000000,847,6391354
17451,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1461,10000000,847,6391354
17452,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1469,10000000,847,6391354
17453,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1467,10000000,847,6391354
17454,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1465,10000000,847,6391354
17455,2023-10-16,BHARAT RASHTRA SAMITHI,*******7477,OC,1471,10000000,847,6391354
17456,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,12880,10000000,691,8212066
17457,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15936,10000000,691,8212066
17458,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15928,10000000,691,8212066
17459,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15932,10000000,691,8212066
17460,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15930,10000000,691,8212066
17461,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15934,10000000,691,8212066
17462,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15603,10000000,691,8212066
17463,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15947,10000000,691,8212066
17464,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15956,10000000,691,8212066
17465,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,15162,10000000,691,8212066
17466,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14046,10000000,691,8212066
17467,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14042,10000000,691,8212066
17468,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14044,10000000,691,8212066
17469,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14066,10000000,691,8212066
17470,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14060,10000000,691,8212066
17471,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14072,10000000,691,8212066
17472,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14070,10000000,691,8212066
17473,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14094,10000000,691,8212066
17474,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14092,10000000,691,8212066
17475,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14082,10000000,691,8212066
17476,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14090,10000000,691,8212066
17477,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14074,10000000,691,8212066
17478,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14078,10000000,691,8212066
17479,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14062,10000000,691,8212066
17480,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14098,10000000,691,8212066
17481,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14084,10000000,691,8212066
17482,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14080,10000000,691,8212066
17483,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14076,10000000,691,8212066
17484,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14064,10000000,691,8212066
17485,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14096,10000000,691,8212066
17486,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14068,10000000,691,8212066
17487,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14091,10000000,691,8212066
17488,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,14093,10000000,691,8212066
17489,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13396,10000000,691,8212066
17490,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13392,10000000,691,8212066
17491,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13390,10000000,691,8212066
17492,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13398,10000000,691,8212066
17493,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13394,10000000,691,8212066
17494,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,3555,10000000,691,8212066
17495,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,3553,10000000,691,8212066
17496,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13400,10000000,691,8212066
17497,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13334,10000000,691,8212066
17498,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13336,10000000,691,8212066
17499,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13328,10000000,691,8212066
17500,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13330,10000000,691,8212066
17501,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13332,10000000,691,8212066
17502,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13327,10000000,691,8212066
17503,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13329,10000000,691,8212066
17504,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13331,10000000,691,8212066
17505,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,13326,10000000,691,8212066
17506,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16557,10000000,691,8212066
17507,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16559,10000000,691,8212066
17508,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16561,10000000,691,8212066
17509,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16593,10000000,691,8212066
17510,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16599,10000000,691,8212066
17511,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16591,10000000,691,8212066
17512,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16597,10000000,691,8212066
17513,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16587,10000000,691,8212066
17514,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16589,10000000,691,8212066
17515,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16585,10000000,691,8212066
17516,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OC,16595,10000000,691,8212066
17517,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15642,1000000,691,8212066
17518,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15638,1000000,691,8212066
17519,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15634,1000000,691,8212066
17520,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15650,1000000,691,8212066
17521,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15648,1000000,691,8212066
17522,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15636,1000000,691,8212066
17523,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15646,1000000,691,8212066
17524,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15644,1000000,691,8212066
17525,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15301,1000000,691,8212066
17526,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15640,1000000,691,8212066
17527,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,188,1000000,691,8212066
17528,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,193,1000000,691,8212066
17529,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,186,1000000,691,8212066
17530,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,191,1000000,691,8212066
17531,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,182,1000000,691,8212066
17532,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14914,1000000,691,8212066
17533,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14904,1000000,691,8212066
17534,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14906,1000000,691,8212066
17535,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14902,1000000,691,8212066
17536,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14912,1000000,691,8212066
17537,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14908,1000000,691,8212066
17538,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14910,1000000,691,8212066
17539,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14917,1000000,691,8212066
17540,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14909,1000000,691,8212066
17541,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14915,1000000,691,8212066
17542,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14919,1000000,691,8212066
17543,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14921,1000000,691,8212066
17544,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14913,1000000,691,8212066
17545,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,14911,1000000,691,8212066
17546,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,10024,1000000,691,8212066
17547,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,10020,1000000,691,8212066
17548,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,10028,1000000,691,8212066
17549,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,10022,1000000,691,8212066
17550,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,10026,1000000,691,8212066
17551,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15383,1000000,691,8212066
17552,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15381,1000000,691,8212066
17553,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15397,1000000,691,8212066
17554,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15421,1000000,691,8212066
17555,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15423,1000000,691,8212066
17556,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15395,1000000,691,8212066
17557,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15399,1000000,691,8212066
17558,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15427,1000000,691,8212066
17559,2023-10-16,BHARATIYA JANATA PARTY,*******8244,TL,15425,1000000,691,8212066
17560,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28843,100000,691,8212066
17561,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28847,100000,691,8212066
17562,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28841,100000,691,8212066
17563,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28849,100000,691,8212066
17564,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28845,100000,691,8212066
17565,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28852,100000,691,8212066
17566,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28844,100000,691,8212066
17567,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28848,100000,691,8212066
17568,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28846,100000,691,8212066
17569,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,28850,100000,691,8212066
17570,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,2288,100000,691,8212066
17571,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,2290,100000,691,8212066
17572,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,2292,100000,691,8212066
17573,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,2286,100000,691,8212066
17574,2023-10-16,BHARATIYA JANATA PARTY,*******8244,OL,2294,100000,691,8212066
17575,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16374,10000000,691,8212066
17576,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16372,10000000,691,8212066
17577,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15605,10000000,691,8212066
17578,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16306,10000000,691,8212066
17579,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16308,10000000,691,8212066
17580,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14088,10000000,691,8212066
17581,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14086,10000000,691,8212066
17582,2023-10-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16416,10000000,691,8212066
17583,2023-10-16,SIKKIM KRANTIKARI MORCHA,*******7000,OC,15049,10000000,232,5880793
17584,2023-10-16,SIKKIM KRANTIKARI MORCHA,*******7000,OC,15051,10000000,232,5880793
17585,2023-10-16,SIKKIM KRANTIKARI MORCHA,*******7000,OC,15053,10000000,232,5880793
17586,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15620,10000000,1,3490777
17587,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15616,10000000,1,3490777
17588,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15624,10000000,1,3490777
17589,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15610,10000000,1,3490777
17590,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15614,10000000,1,3490777
17591,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15606,10000000,1,3490777
17592,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15612,10000000,1,3490777
17593,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15622,10000000,1,3490777
17594,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15618,10000000,1,3490777
17595,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15608,10000000,1,3490777
17596,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16447,10000000,1,3490777
17597,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16449,10000000,1,3490777
17598,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16413,10000000,1,3490777
17599,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16412,10000000,1,3490777
17600,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16414,10000000,1,3490777
17601,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15688,1000000,1,3490777
17602,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15686,1000000,1,3490777
17603,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15708,1000000,1,3490777
17604,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15710,1000000,1,3490777
17605,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15706,1000000,1,3490777
17606,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15704,1000000,1,3490777
17607,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15702,1000000,1,3490777
17608,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15707,1000000,1,3490777
17609,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15701,1000000,1,3490777
17610,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15695,1000000,1,3490777
17611,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15689,1000000,1,3490777
17612,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15703,1000000,1,3490777
17613,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15699,1000000,1,3490777
17614,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15697,1000000,1,3490777
17615,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15705,1000000,1,3490777
17616,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29728,100000,1,3490777
17617,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9958,10000,1,3490777
17618,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9968,10000,1,3490777
17619,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9964,10000,1,3490777
17620,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9956,10000,1,3490777
17621,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9970,10000,1,3490777
17622,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9966,10000,1,3490777
17623,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9962,10000,1,3490777
17624,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,TT,9960,10000,1,3490777
17625,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5044,1000,1,3490777
17626,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5036,1000,1,3490777
17627,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5034,1000,1,3490777
17628,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5042,1000,1,3490777
17629,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5038,1000,1,3490777
17630,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5032,1000,1,3490777
17631,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5030,1000,1,3490777
17632,2023-10-17,ALL INDIA TRINAMOOL CONGRESS,*******0688,OT,5040,1000,1,3490777
17633,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,OC,1401,10000000,167,6481663
17634,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,OC,1405,10000000,167,6481663
17635,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,OC,1407,10000000,167,6481663
17636,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,OC,1403,10000000,167,6481663
17637,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,OC,1409,10000000,167,6481663
17638,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,TL,10040,1000000,167,6481663
17639,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,TL,10032,1000000,167,6481663
17640,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,TL,10036,1000000,167,6481663
17641,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,TL,10034,1000000,167,6481663
17642,2023-10-17,JHARKHAND MUKTI MORCHA,*******5076,TL,10038,1000000,167,6481663
17643,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15963,10000000,691,8212066
17644,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15955,10000000,691,8212066
17645,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15959,10000000,691,8212066
17646,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15961,10000000,691,8212066
17647,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15957,10000000,691,8212066
17648,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16410,10000000,691,8212066
17649,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16411,10000000,691,8212066
17650,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13342,10000000,691,8212066
17651,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13338,10000000,691,8212066
17652,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13340,10000000,691,8212066
17653,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15270,1000000,691,8212066
17654,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15272,1000000,691,8212066
17655,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15274,1000000,691,8212066
17656,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15276,1000000,691,8212066
17657,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15278,1000000,691,8212066
17658,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15280,1000000,691,8212066
17659,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15610,1000000,691,8212066
17660,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15594,1000000,691,8212066
17661,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15598,1000000,691,8212066
17662,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15592,1000000,691,8212066
17663,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15612,1000000,691,8212066
17664,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15596,1000000,691,8212066
17665,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15600,1000000,691,8212066
17666,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15337,1000000,691,8212066
17667,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15339,1000000,691,8212066
17668,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15333,1000000,691,8212066
17669,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15335,1000000,691,8212066
17670,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15331,1000000,691,8212066
17671,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15664,1000000,691,8212066
17672,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15670,1000000,691,8212066
17673,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15662,1000000,691,8212066
17674,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15668,1000000,691,8212066
17675,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15666,1000000,691,8212066
17676,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15690,1000000,691,8212066
17677,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15692,1000000,691,8212066
17678,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15694,1000000,691,8212066
17679,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15698,1000000,691,8212066
17680,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15696,1000000,691,8212066
17681,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15712,1000000,691,8212066
17682,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15700,1000000,691,8212066
17683,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15714,1000000,691,8212066
17684,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15720,1000000,691,8212066
17685,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15716,1000000,691,8212066
17686,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15718,1000000,691,8212066
17687,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15722,1000000,691,8212066
17688,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15724,1000000,691,8212066
